,Location,Exc_deaths_2017,Exc_deaths_2018,Exc_deaths_2019,Exc_deaths_2020,Exc_deaths_2021,Exc_deaths_2022,Week Ending Date,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Estimate,Total Excess Estimate,Percent Excess Estimate,Year,Type,Outcome,Suppress,Note
8110,North Carolina,4542,3357,1641,25087,41485,28192,2023-01-07,2402.0,2229,True,2109,293,43542,13.8897687482503,2023,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
8111,North Carolina,4542,3357,1641,25087,41485,28192,2023-01-14,2353.0,2239,True,2120,233,43542,10.9917692762983,2023,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
8112,North Carolina,4542,3357,1641,25087,41485,28192,2023-02-11,2270.0,2250,True,2134,136,43542,6.37232637277197,2023,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
8113,North Carolina,4542,3357,1641,25087,41485,28192,2023-08-19,2032.0,1992,True,1884,148,43542,7.8539452240386,2023,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
8114,North Dakota,1161,822,1341,3384,1605,975,2017-04-08,167.0,155,True,135,32,2894,23.632350025451,2017,Predicted (weighted),All causes,,
8115,North Dakota,1161,822,1341,3384,1605,975,2017-08-19,155.0,144,True,125,30,2894,24.074953523538,2017,Predicted (weighted),All causes,,
8116,North Dakota,1161,822,1341,3384,1605,975,2017-10-07,157.0,151,True,131,26,2894,19.7899072417675,2017,Predicted (weighted),All causes,,
8117,North Dakota,1161,822,1341,3384,1605,975,2017-11-04,154.0,153,True,134,20,2894,14.9770151590182,2017,Predicted (weighted),All causes,,
8118,North Dakota,1161,822,1341,3384,1605,975,2018-01-06,160.0,156,True,136,24,2894,17.6287145572644,2018,Predicted (weighted),All causes,,
8119,North Dakota,1161,822,1341,3384,1605,975,2018-10-20,161.0,156,True,136,25,2894,18.3761908153131,2018,Predicted (weighted),All causes,,
8120,North Dakota,1161,822,1341,3384,1605,975,2018-11-03,159.0,158,True,138,21,2894,15.2319251534336,2018,Predicted (weighted),All causes,,
8121,North Dakota,1161,822,1341,3384,1605,975,2018-11-24,166.0,159,True,139,27,2894,19.4055529360562,2018,Predicted (weighted),All causes,,
8122,North Dakota,1161,822,1341,3384,1605,975,2019-04-06,172.0,159,True,139,33,2894,23.7271365945825,2019,Predicted (weighted),All causes,,
8123,North Dakota,1161,822,1341,3384,1605,975,2019-05-04,166.0,154,True,135,31,2894,23.0093411190544,2019,Predicted (weighted),All causes,,
8124,North Dakota,1161,822,1341,3384,1605,975,2019-06-01,164.0,151,True,131,33,2894,25.1109736649361,2019,Predicted (weighted),All causes,,
8125,North Dakota,1161,822,1341,3384,1605,975,2019-06-15,155.0,149,True,130,25,2894,19.2193496903363,2019,Predicted (weighted),All causes,,
8126,North Dakota,1161,822,1341,3384,1605,975,2019-08-24,163.0,149,True,130,33,2894,25.4794241651022,2019,Predicted (weighted),All causes,,
8127,North Dakota,1161,822,1341,3384,1605,975,2019-09-14,158.0,152,True,132,26,2894,19.6309756252901,2019,Predicted (weighted),All causes,,
8128,North Dakota,1161,822,1341,3384,1605,975,2019-10-19,162.0,159,True,139,23,2894,16.5534420220285,2019,Predicted (weighted),All causes,,
8129,North Dakota,1161,822,1341,3384,1605,975,2020-01-18,171.0,162,True,142,29,2894,20.4472501447293,2020,Predicted (weighted),All causes,,
8130,North Dakota,1161,822,1341,3384,1605,975,2020-02-22,176.0,165,True,145,31,2894,21.3848307998592,2020,Predicted (weighted),All causes,,
8131,North Dakota,1161,822,1341,3384,1605,975,2020-03-07,171.0,164,True,144,27,2894,18.8074929330049,2020,Predicted (weighted),All causes,,
8132,North Dakota,1161,822,1341,3384,1605,975,2020-06-06,161.0,155,True,134,27,2894,20.0873705402596,2020,Predicted (weighted),All causes,,
8133,North Dakota,1161,822,1341,3384,1605,975,2020-08-08,154.0,152,True,131,23,2894,17.5133853357395,2020,Predicted (weighted),All causes,,
8134,North Dakota,1161,822,1341,3384,1605,975,2020-09-05,163.0,158,True,136,27,2894,19.8387534360137,2020,Predicted (weighted),All causes,,
8135,North Dakota,1161,822,1341,3384,1605,975,2020-09-19,165.0,161,True,139,26,2894,18.7200751944786,2020,Predicted (weighted),All causes,,
8136,North Dakota,1161,822,1341,3384,1605,975,2020-09-26,178.0,163,True,141,37,2894,26.2625795001044,2020,Predicted (weighted),All causes,,
8137,North Dakota,1161,822,1341,3384,1605,975,2020-10-03,197.0,164,True,142,55,2894,38.8145645331717,2020,Predicted (weighted),All causes,,
8138,North Dakota,1161,822,1341,3384,1605,975,2020-10-10,239.0,164,True,142,97,2894,68.1689944354375,2020,Predicted (weighted),All causes,,
8139,North Dakota,1161,822,1341,3384,1605,975,2020-10-17,223.0,166,True,144,79,2894,54.9486695488005,2020,Predicted (weighted),All causes,,
8140,North Dakota,1161,822,1341,3384,1605,975,2020-10-24,195.0,167,True,145,50,2894,34.3786870692828,2020,Predicted (weighted),All causes,,
8141,North Dakota,1161,822,1341,3384,1605,975,2020-10-31,246.0,168,True,146,100,2894,68.6351191850849,2020,Predicted (weighted),All causes,,
8142,North Dakota,1161,822,1341,3384,1605,975,2020-11-07,269.0,168,True,146,123,2894,84.115053356653,2020,Predicted (weighted),All causes,,
8143,North Dakota,1161,822,1341,3384,1605,975,2020-11-14,255.0,168,True,147,108,2894,73.6886412247658,2020,Predicted (weighted),All causes,,
8144,North Dakota,1161,822,1341,3384,1605,975,2020-11-21,273.0,169,True,147,126,2894,85.5117109200314,2020,Predicted (weighted),All causes,,
8145,North Dakota,1161,822,1341,3384,1605,975,2020-11-28,248.0,170,True,148,100,2894,67.6324656282477,2020,Predicted (weighted),All causes,,
8146,North Dakota,1161,822,1341,3384,1605,975,2020-12-05,283.0,170,True,148,135,2894,90.9824469170182,2020,Predicted (weighted),All causes,,
8147,North Dakota,1161,822,1341,3384,1605,975,2020-12-12,231.0,171,True,149,82,2894,55.0143127894436,2020,Predicted (weighted),All causes,,
8148,North Dakota,1161,822,1341,3384,1605,975,2020-12-19,200.0,171,True,149,51,2894,34.1671636936385,2020,Predicted (weighted),All causes,,
8149,North Dakota,1161,822,1341,3384,1605,975,2020-12-26,200.0,171,True,149,51,2894,34.232450085582,2020,Predicted (weighted),All causes,,
8150,North Dakota,1161,822,1341,3384,1605,975,2021-09-18,174.0,161,True,141,33,2894,23.3843753208305,2021,Predicted (weighted),All causes,,
8151,North Dakota,1161,822,1341,3384,1605,975,2021-09-25,167.0,162,True,142,25,2894,17.6550457016584,2021,Predicted (weighted),All causes,,
8152,North Dakota,1161,822,1341,3384,1605,975,2021-10-02,182.0,164,True,144,38,2894,26.4759441417585,2021,Predicted (weighted),All causes,,
8153,North Dakota,1161,822,1341,3384,1605,975,2021-10-09,178.0,165,True,145,33,2894,22.8038241238979,2021,Predicted (weighted),All causes,,
8154,North Dakota,1161,822,1341,3384,1605,975,2021-10-16,207.0,168,True,147,60,2894,40.7968109473555,2021,Predicted (weighted),All causes,,
8155,North Dakota,1161,822,1341,3384,1605,975,2021-10-23,207.0,169,True,148,59,2894,39.7890949435733,2021,Predicted (weighted),All causes,,
8156,North Dakota,1161,822,1341,3384,1605,975,2021-10-30,195.0,169,True,149,46,2894,30.9299612183182,2021,Predicted (weighted),All causes,,
8157,North Dakota,1161,822,1341,3384,1605,975,2021-11-06,188.0,170,True,150,38,2894,25.4082486961456,2021,Predicted (weighted),All causes,,
8158,North Dakota,1161,822,1341,3384,1605,975,2021-11-13,183.0,170,True,149,34,2894,22.7736456177908,2021,Predicted (weighted),All causes,,
8159,North Dakota,1161,822,1341,3384,1605,975,2021-11-27,181.0,170,True,149,32,2894,21.4185821142628,2021,Predicted (weighted),All causes,,
8160,North Dakota,1161,822,1341,3384,1605,975,2021-12-04,210.0,171,True,150,60,2894,39.9227070087386,2021,Predicted (weighted),All causes,,
8161,North Dakota,1161,822,1341,3384,1605,975,2021-12-11,211.0,172,True,152,59,2894,38.9226829442471,2021,Predicted (weighted),All causes,,
8162,North Dakota,1161,822,1341,3384,1605,975,2021-12-18,194.0,172,True,152,42,2894,27.7064221928645,2021,Predicted (weighted),All causes,,
8163,North Dakota,1161,822,1341,3384,1605,975,2021-12-25,178.0,174,True,153,25,2894,16.3646614597716,2021,Predicted (weighted),All causes,,
8164,North Dakota,1161,822,1341,3384,1605,975,2022-01-08,196.0,175,True,154,42,2894,27.3309800692334,2022,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8165,North Dakota,1161,822,1341,3384,1605,975,2022-01-15,184.0,175,True,154,30,2894,19.506266203352,2022,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8166,North Dakota,1161,822,1341,3384,1605,975,2022-02-26,178.0,171,True,150,28,2894,18.6122605519736,2022,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8167,North Dakota,1161,822,1341,3384,1605,975,2022-05-28,168.0,164,True,144,24,2894,16.6777175550612,2022,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8168,North Dakota,1161,822,1341,3384,1605,975,2022-07-02,161.0,159,True,139,22,2894,15.8356565234935,2022,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8169,North Dakota,1161,822,1341,3384,1605,975,2022-12-31,182.0,176,True,155,27,2894,17.428932623315,2022,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8170,North Dakota,1161,822,1341,3384,1605,975,2023-01-21,183.0,177,True,156,27,2894,17.3283824987897,2023,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8171,North Dakota,1161,822,1341,3384,1605,975,2023-07-01,167.0,162,True,142,25,2894,17.6433435735395,2023,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8172,North Dakota,1161,822,1341,3384,1605,975,2023-08-19,165.0,164,True,143,22,2894,15.3433336582809,2023,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8173,North Dakota,1161,822,1341,3384,1605,975,2023-09-02,167.0,165,True,145,22,2894,15.1813245638763,2023,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8174,North Dakota,1161,822,1341,3384,1605,975,2017-04-08,167.0,155,True,135,32,622,23.632350025451,2017,Predicted (weighted),"All causes, excluding COVID-19",,
8175,North Dakota,1161,822,1341,3384,1605,975,2017-08-19,155.0,144,True,125,30,622,24.074953523538,2017,Predicted (weighted),"All causes, excluding COVID-19",,
8176,North Dakota,1161,822,1341,3384,1605,975,2017-10-07,157.0,151,True,131,26,622,19.7899072417675,2017,Predicted (weighted),"All causes, excluding COVID-19",,
8177,North Dakota,1161,822,1341,3384,1605,975,2017-11-04,154.0,153,True,134,20,622,14.9770151590182,2017,Predicted (weighted),"All causes, excluding COVID-19",,
8178,North Dakota,1161,822,1341,3384,1605,975,2018-01-06,160.0,156,True,136,24,622,17.6287145572644,2018,Predicted (weighted),"All causes, excluding COVID-19",,
8179,North Dakota,1161,822,1341,3384,1605,975,2018-10-20,161.0,156,True,136,25,622,18.3761908153131,2018,Predicted (weighted),"All causes, excluding COVID-19",,
8180,North Dakota,1161,822,1341,3384,1605,975,2018-11-03,159.0,158,True,138,21,622,15.2319251534336,2018,Predicted (weighted),"All causes, excluding COVID-19",,
8181,North Dakota,1161,822,1341,3384,1605,975,2018-11-24,166.0,159,True,139,27,622,19.4055529360562,2018,Predicted (weighted),"All causes, excluding COVID-19",,
8182,North Dakota,1161,822,1341,3384,1605,975,2019-04-06,172.0,159,True,139,33,622,23.7271365945825,2019,Predicted (weighted),"All causes, excluding COVID-19",,
8183,North Dakota,1161,822,1341,3384,1605,975,2019-05-04,166.0,154,True,135,31,622,23.0093411190544,2019,Predicted (weighted),"All causes, excluding COVID-19",,
8184,North Dakota,1161,822,1341,3384,1605,975,2019-06-01,164.0,151,True,131,33,622,25.1109736649361,2019,Predicted (weighted),"All causes, excluding COVID-19",,
8185,North Dakota,1161,822,1341,3384,1605,975,2019-06-15,155.0,149,True,130,25,622,19.2193496903363,2019,Predicted (weighted),"All causes, excluding COVID-19",,
8186,North Dakota,1161,822,1341,3384,1605,975,2019-08-24,163.0,149,True,130,33,622,25.4794241651022,2019,Predicted (weighted),"All causes, excluding COVID-19",,
8187,North Dakota,1161,822,1341,3384,1605,975,2019-09-14,158.0,152,True,132,26,622,19.6309756252901,2019,Predicted (weighted),"All causes, excluding COVID-19",,
8188,North Dakota,1161,822,1341,3384,1605,975,2019-10-19,162.0,159,True,139,23,622,16.5534420220285,2019,Predicted (weighted),"All causes, excluding COVID-19",,
8189,North Dakota,1161,822,1341,3384,1605,975,2020-01-18,171.0,162,True,142,29,622,20.4472501447293,2020,Predicted (weighted),"All causes, excluding COVID-19",,
8190,North Dakota,1161,822,1341,3384,1605,975,2020-02-22,176.0,165,True,145,31,622,21.3848307998592,2020,Predicted (weighted),"All causes, excluding COVID-19",,
8191,North Dakota,1161,822,1341,3384,1605,975,2020-03-07,171.0,164,True,144,27,622,18.8074929330049,2020,Predicted (weighted),"All causes, excluding COVID-19",,
8192,North Dakota,1161,822,1341,3384,1605,975,2020-10-10,169.0,164,True,142,27,622,18.9748747397609,2020,Predicted (weighted),"All causes, excluding COVID-19",,
8193,North Dakota,1161,822,1341,3384,1605,975,2023-07-01,167.0,162,True,142,25,622,17.6433435735395,2023,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8194,North Dakota,1161,822,1341,3384,1605,975,2023-09-02,167.0,165,True,145,22,622,15.1813245638763,2023,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
8195,North Dakota,1161,822,1341,3384,1605,975,2017-04-08,167.0,155,True,135,32,2793,23.632350025451,2017,Unweighted,All causes,,
8196,North Dakota,1161,822,1341,3384,1605,975,2017-08-19,155.0,144,True,125,30,2793,24.074953523538,2017,Unweighted,All causes,,
8197,North Dakota,1161,822,1341,3384,1605,975,2017-10-07,157.0,151,True,131,26,2793,19.7899072417675,2017,Unweighted,All causes,,
8198,North Dakota,1161,822,1341,3384,1605,975,2017-11-04,154.0,153,True,134,20,2793,14.9770151590182,2017,Unweighted,All causes,,
8199,North Dakota,1161,822,1341,3384,1605,975,2018-01-06,160.0,156,True,136,24,2793,17.6287145572644,2018,Unweighted,All causes,,
8200,North Dakota,1161,822,1341,3384,1605,975,2018-10-20,161.0,156,True,136,25,2793,18.3761908153131,2018,Unweighted,All causes,,
8201,North Dakota,1161,822,1341,3384,1605,975,2018-11-03,159.0,158,True,138,21,2793,15.2319251534336,2018,Unweighted,All causes,,
8202,North Dakota,1161,822,1341,3384,1605,975,2018-11-24,166.0,159,True,139,27,2793,19.4055529360562,2018,Unweighted,All causes,,
8203,North Dakota,1161,822,1341,3384,1605,975,2019-04-06,172.0,159,True,139,33,2793,23.7271365945825,2019,Unweighted,All causes,,
8204,North Dakota,1161,822,1341,3384,1605,975,2019-05-04,166.0,154,True,135,31,2793,23.0093411190544,2019,Unweighted,All causes,,
8205,North Dakota,1161,822,1341,3384,1605,975,2019-06-01,164.0,151,True,131,33,2793,25.1109736649361,2019,Unweighted,All causes,,
8206,North Dakota,1161,822,1341,3384,1605,975,2019-06-15,155.0,149,True,130,25,2793,19.2193496903363,2019,Unweighted,All causes,,
8207,North Dakota,1161,822,1341,3384,1605,975,2019-08-24,163.0,149,True,130,33,2793,25.4794241651022,2019,Unweighted,All causes,,
8208,North Dakota,1161,822,1341,3384,1605,975,2019-09-14,158.0,152,True,132,26,2793,19.6309756252901,2019,Unweighted,All causes,,
8209,North Dakota,1161,822,1341,3384,1605,975,2019-10-19,162.0,159,True,139,23,2793,16.5534420220285,2019,Unweighted,All causes,,
8210,North Dakota,1161,822,1341,3384,1605,975,2020-01-18,171.0,162,True,142,29,2793,20.4472501447293,2020,Unweighted,All causes,,
8211,North Dakota,1161,822,1341,3384,1605,975,2020-02-22,176.0,165,True,145,31,2793,21.3848307998592,2020,Unweighted,All causes,,
8212,North Dakota,1161,822,1341,3384,1605,975,2020-03-07,171.0,164,True,144,27,2793,18.8074929330049,2020,Unweighted,All causes,,
8213,North Dakota,1161,822,1341,3384,1605,975,2020-06-06,161.0,155,True,134,27,2793,20.0873705402596,2020,Unweighted,All causes,,
8214,North Dakota,1161,822,1341,3384,1605,975,2020-08-08,154.0,152,True,131,23,2793,17.5133853357395,2020,Unweighted,All causes,,
8215,North Dakota,1161,822,1341,3384,1605,975,2020-09-05,163.0,158,True,136,27,2793,19.8387534360137,2020,Unweighted,All causes,,
8216,North Dakota,1161,822,1341,3384,1605,975,2020-09-19,165.0,161,True,139,26,2793,18.7200751944786,2020,Unweighted,All causes,,
8217,North Dakota,1161,822,1341,3384,1605,975,2020-09-26,178.0,163,True,141,37,2793,26.2625795001044,2020,Unweighted,All causes,,
8218,North Dakota,1161,822,1341,3384,1605,975,2020-10-03,197.0,164,True,142,55,2793,38.8145645331717,2020,Unweighted,All causes,,
8219,North Dakota,1161,822,1341,3384,1605,975,2020-10-10,239.0,164,True,142,97,2793,68.1689944354375,2020,Unweighted,All causes,,
8220,North Dakota,1161,822,1341,3384,1605,975,2020-10-17,223.0,166,True,144,79,2793,54.9486695488005,2020,Unweighted,All causes,,
8221,North Dakota,1161,822,1341,3384,1605,975,2020-10-24,195.0,167,True,145,50,2793,34.3786870692828,2020,Unweighted,All causes,,
8222,North Dakota,1161,822,1341,3384,1605,975,2020-10-31,246.0,168,True,146,100,2793,68.6351191850849,2020,Unweighted,All causes,,
8223,North Dakota,1161,822,1341,3384,1605,975,2020-11-07,269.0,168,True,146,123,2793,84.115053356653,2020,Unweighted,All causes,,
8224,North Dakota,1161,822,1341,3384,1605,975,2020-11-14,255.0,168,True,147,108,2793,73.6886412247658,2020,Unweighted,All causes,,
8225,North Dakota,1161,822,1341,3384,1605,975,2020-11-21,273.0,169,True,147,126,2793,85.5117109200314,2020,Unweighted,All causes,,
8226,North Dakota,1161,822,1341,3384,1605,975,2020-11-28,248.0,170,True,148,100,2793,67.6324656282477,2020,Unweighted,All causes,,
8227,North Dakota,1161,822,1341,3384,1605,975,2020-12-05,283.0,170,True,148,135,2793,90.9824469170182,2020,Unweighted,All causes,,
8228,North Dakota,1161,822,1341,3384,1605,975,2020-12-12,231.0,171,True,149,82,2793,55.0143127894436,2020,Unweighted,All causes,,
8229,North Dakota,1161,822,1341,3384,1605,975,2020-12-19,200.0,171,True,149,51,2793,34.1671636936385,2020,Unweighted,All causes,,
8230,North Dakota,1161,822,1341,3384,1605,975,2020-12-26,200.0,171,True,149,51,2793,34.232450085582,2020,Unweighted,All causes,,
8231,North Dakota,1161,822,1341,3384,1605,975,2021-09-18,174.0,161,True,141,33,2793,23.3843753208305,2021,Unweighted,All causes,,
8232,North Dakota,1161,822,1341,3384,1605,975,2021-09-25,167.0,162,True,142,25,2793,17.6550457016584,2021,Unweighted,All causes,,
8233,North Dakota,1161,822,1341,3384,1605,975,2021-10-02,182.0,164,True,144,38,2793,26.4759441417585,2021,Unweighted,All causes,,
8234,North Dakota,1161,822,1341,3384,1605,975,2021-10-09,178.0,165,True,145,33,2793,22.8038241238979,2021,Unweighted,All causes,,
8235,North Dakota,1161,822,1341,3384,1605,975,2021-10-16,207.0,168,True,147,60,2793,40.7968109473555,2021,Unweighted,All causes,,
8236,North Dakota,1161,822,1341,3384,1605,975,2021-10-23,207.0,169,True,148,59,2793,39.7890949435733,2021,Unweighted,All causes,,
8237,North Dakota,1161,822,1341,3384,1605,975,2021-10-30,195.0,169,True,149,46,2793,30.9299612183182,2021,Unweighted,All causes,,
8238,North Dakota,1161,822,1341,3384,1605,975,2021-11-06,188.0,170,True,150,38,2793,25.4082486961456,2021,Unweighted,All causes,,
8239,North Dakota,1161,822,1341,3384,1605,975,2021-11-13,183.0,170,True,149,34,2793,22.7736456177908,2021,Unweighted,All causes,,
8240,North Dakota,1161,822,1341,3384,1605,975,2021-11-27,181.0,170,True,149,32,2793,21.4185821142628,2021,Unweighted,All causes,,
8241,North Dakota,1161,822,1341,3384,1605,975,2021-12-04,210.0,171,True,150,60,2793,39.9227070087386,2021,Unweighted,All causes,,
8242,North Dakota,1161,822,1341,3384,1605,975,2021-12-11,211.0,172,True,152,59,2793,38.9226829442471,2021,Unweighted,All causes,,
8243,North Dakota,1161,822,1341,3384,1605,975,2021-12-18,194.0,172,True,152,42,2793,27.7064221928645,2021,Unweighted,All causes,,
8244,North Dakota,1161,822,1341,3384,1605,975,2021-12-25,178.0,174,True,153,25,2793,16.3646614597716,2021,Unweighted,All causes,,
8245,North Dakota,1161,822,1341,3384,1605,975,2022-01-08,196.0,175,True,154,42,2793,27.3309800692334,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
8246,North Dakota,1161,822,1341,3384,1605,975,2022-01-15,184.0,175,True,154,30,2793,19.506266203352,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
8247,North Dakota,1161,822,1341,3384,1605,975,2022-02-26,178.0,171,True,150,28,2793,18.6122605519736,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
8248,North Dakota,1161,822,1341,3384,1605,975,2022-05-28,168.0,164,True,144,24,2793,16.6777175550612,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
8249,North Dakota,1161,822,1341,3384,1605,975,2022-07-02,161.0,159,True,139,22,2793,15.8356565234935,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
8250,North Dakota,1161,822,1341,3384,1605,975,2022-12-31,182.0,176,True,155,27,2793,17.428932623315,2022,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
8251,North Dakota,1161,822,1341,3384,1605,975,2023-01-21,183.0,179,True,157,26,2793,16.5153997208814,2023,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
8252,North Dakota,1161,822,1341,3384,1605,975,2023-07-01,164.0,162,True,142,22,2793,15.487909764414,2023,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction.Data are not weighted and counts are likely underreported."
8253,Ohio,12048,6849,405,36581,41610,22534,2017-01-07,2671.0,2539,True,2404,267,47627,11.1042401893758,2017,Predicted (weighted),All causes,,
8254,Ohio,12048,6849,405,36581,41610,22534,2017-01-14,2688.0,2542,True,2415,273,47627,11.3041648953602,2017,Predicted (weighted),All causes,,
8255,Ohio,12048,6849,405,36581,41610,22534,2017-01-21,2649.0,2551,True,2426,223,47627,9.19288871907113,2017,Predicted (weighted),All causes,,
8256,Ohio,12048,6849,405,36581,41610,22534,2017-01-28,2615.0,2559,True,2434,181,47627,7.43767348505881,2017,Predicted (weighted),All causes,,
8257,Ohio,12048,6849,405,36581,41610,22534,2017-02-11,2652.0,2566,True,2438,214,47627,8.77805297743103,2017,Predicted (weighted),All causes,,
8258,Ohio,12048,6849,405,36581,41610,22534,2017-02-18,2574.0,2565,True,2439,135,47627,5.53402484348971,2017,Predicted (weighted),All causes,,
8259,Ohio,12048,6849,405,36581,41610,22534,2017-02-25,2588.0,2558,True,2430,158,47627,6.50173446785768,2017,Predicted (weighted),All causes,,
8260,Ohio,12048,6849,405,36581,41610,22534,2017-03-25,2617.0,2508,True,2372,245,47627,10.328462257068,2017,Predicted (weighted),All causes,,
8261,Ohio,12048,6849,405,36581,41610,22534,2017-04-01,2531.0,2506,True,2362,169,47627,7.15379185249559,2017,Predicted (weighted),All causes,,
8262,Ohio,12048,6849,405,36581,41610,22534,2017-04-08,2510.0,2477,True,2333,177,47627,7.58518152638417,2017,Predicted (weighted),All causes,,
8263,Ohio,12048,6849,405,36581,41610,22534,2017-04-15,2465.0,2456,True,2314,151,47627,6.5255758484672,2017,Predicted (weighted),All causes,,
8264,Ohio,12048,6849,405,36581,41610,22534,2017-12-23,2633.0,2631,True,2488,145,47627,5.82870796677181,2017,Predicted (weighted),All causes,,
8265,Ohio,12048,6849,405,36581,41610,22534,2017-12-30,2745.0,2645,True,2503,242,47627,9.66823317045062,2017,Predicted (weighted),All causes,,
8266,Ohio,12048,6849,405,36581,41610,22534,2018-01-06,2944.0,2663,True,2520,424,47627,16.8253061770643,2018,Predicted (weighted),All causes,,
8267,Ohio,12048,6849,405,36581,41610,22534,2018-01-13,3085.0,2672,True,2531,554,47627,21.8919843998785,2018,Predicted (weighted),All causes,,
8268,Ohio,12048,6849,405,36581,41610,22534,2018-01-20,2858.0,2682,True,2544,314,47627,12.341476906036,2018,Predicted (weighted),All causes,,
8269,Ohio,12048,6849,405,36581,41610,22534,2018-01-27,2811.0,2695,True,2556,255,47627,9.97628988185714,2018,Predicted (weighted),All causes,,
8270,Ohio,12048,6849,405,36581,41610,22534,2018-05-05,2500.0,2486,True,2334,166,47627,7.11224564040215,2018,Predicted (weighted),All causes,,
8271,Ohio,12048,6849,405,36581,41610,22534,2020-04-18,2657.0,2609,True,2448,209,47627,8.53667397478438,2020,Predicted (weighted),All causes,,
8272,Ohio,12048,6849,405,36581,41610,22534,2020-04-25,2835.0,2590,True,2428,407,47627,16.7635151882095,2020,Predicted (weighted),All causes,,
8273,Ohio,12048,6849,405,36581,41610,22534,2020-05-02,2737.0,2565,True,2404,333,47627,13.8514514533478,2020,Predicted (weighted),All causes,,
8274,Ohio,12048,6849,405,36581,41610,22534,2020-05-09,2616.0,2550,True,2391,225,47627,9.41145072410905,2020,Predicted (weighted),All causes,,
8275,Ohio,12048,6849,405,36581,41610,22534,2020-05-16,2685.0,2530,True,2377,308,47627,12.9590765626392,2020,Predicted (weighted),All causes,,
